path,label,speaker_id,fake_level,duration,source_dataset,audio_base_id
train\real\LibriTTS\2709\2709_158074_000049_000003_013014.wav,real,2709,0,5.801,LibriTTS,2709_158074_000049_000003
train\real\LibriTTS\4731\4731_95875_000026_000002_013015.wav,real,4731,0,6.147,LibriTTS,4731_95875_000026_000002
train\real\LibriTTS\5246\5246_5084_000042_000001_013016.wav,real,5246,0,6.742,LibriTTS,5246_5084_000042_000001
train\real\LibriTTS\5246\5246_5084_000042_000001_013017.wav,real,5246,0,6.277,LibriTTS,5246_5084_000042_000001
train\real\LibriTTS\5246\5246_5084_000042_000001_013018.wav,real,5246,0,7.591,LibriTTS,5246_5084_000042_000001
train\real\LibriTTS\8329\8329_279775_000053_000001_013019.wav,real,8329,0,7.317,LibriTTS,8329_279775_000053_000001
train\real\LibriTTS\8329\8329_279775_000079_000001_013020.wav,real,8329,0,9.748,LibriTTS,8329_279775_000079_000001
train\real\LibriTTS\3157\3157_119295_000002_000003_013021.wav,real,3157,0,5.87,LibriTTS,3157_119295_000002_000003
train\real\LibriTTS\3157\3157_119295_000002_000003_013022.wav,real,3157,0,7.743,LibriTTS,3157_119295_000002_000003
train\real\LibriTTS\4719\4719_25766_000017_000002_013023.wav,real,4719,0,5.536,LibriTTS,4719_25766_000017_000002
train\real\LibriTTS\6426\6426_64290_000086_000003_013024.wav,real,6426,0,8.299,LibriTTS,6426_64290_000086_000003
train\real\LibriTTS\126\126_122467_000123_000000_013025.wav,real,126,0,6.611,LibriTTS,126_122467_000123_000000
train\real\LibriTTS\6924\6924_291608_000010_000006_013026.wav,real,6924,0,7.01,LibriTTS,6924_291608_000010_000006
train\real\LibriTTS\6924\6924_291608_000010_000006_013027.wav,real,6924,0,5.855,LibriTTS,6924_291608_000010_000006
train\real\LibriTTS\6924\6924_291608_000010_000006_013028.wav,real,6924,0,5.857,LibriTTS,6924_291608_000010_000006
train\real\LibriTTS\4257\4257_6397_000012_000005_013029.wav,real,4257,0,5.214,LibriTTS,4257_6397_000012_000005
train\real\LibriTTS\8193\8193_116805_000042_000002_013030.wav,real,8193,0,5.108,LibriTTS,8193_116805_000042_000002
train\real\LibriTTS\8193\8193_116805_000042_000002_013031.wav,real,8193,0,8.435,LibriTTS,8193_116805_000042_000002
train\real\LibriTTS\501\501_125128_000065_000003_013032.wav,real,501,0,6.502,LibriTTS,501_125128_000065_000003
train\real\LibriTTS\6388\6388_64974_000023_000001_013033.wav,real,6388,0,7.253,LibriTTS,6388_64974_000023_000001
train\real\LibriTTS\3728\3728_105398_000029_000000_013034.wav,real,3728,0,5.626,LibriTTS,3728_105398_000029_000000
train\real\LibriTTS\1731\1731_142320_000002_000000_013035.wav,real,1731,0,6.166,LibriTTS,1731_142320_000002_000000
train\real\LibriTTS\1731\1731_142320_000002_000000_013036.wav,real,1731,0,5.139,LibriTTS,1731_142320_000002_000000
train\real\LibriTTS\3118\3118_5911_000016_000001_013037.wav,real,3118,0,6.176,LibriTTS,3118_5911_000016_000001
train\real\LibriTTS\3118\3118_5911_000016_000001_013038.wav,real,3118,0,9.113,LibriTTS,3118_5911_000016_000001
train\real\LibriTTS\3118\3118_5911_000016_000001_013039.wav,real,3118,0,7.417,LibriTTS,3118_5911_000016_000001
train\real\LibriTTS\7398\7398_98877_000018_000000_013040.wav,real,7398,0,8.049,LibriTTS,7398_98877_000018_000000
train\real\LibriTTS\7398\7398_98877_000018_000000_013041.wav,real,7398,0,6.857,LibriTTS,7398_98877_000018_000000
train\real\LibriTTS\2618\2618_138042_000003_000006_013042.wav,real,2618,0,7.085,LibriTTS,2618_138042_000003_000006
train\real\LibriTTS\2618\2618_138042_000003_000006_013043.wav,real,2618,0,5.162,LibriTTS,2618_138042_000003_000006
train\real\LibriTTS\2618\2618_138042_000003_000006_013044.wav,real,2618,0,5.383,LibriTTS,2618_138042_000003_000006
train\real\LibriTTS\7294\7294_86026_000043_000000_013045.wav,real,7294,0,6.519,LibriTTS,7294_86026_000043_000000
train\real\LibriTTS\8545\8545_287671_000019_000004_013046.wav,real,8545,0,7.704,LibriTTS,8545_287671_000019_000004
train\real\LibriTTS\6099\6099_69550_000029_000001_013047.wav,real,6099,0,7.176,LibriTTS,6099_69550_000029_000001
train\real\LibriTTS\6099\6099_69550_000029_000001_013048.wav,real,6099,0,6.365,LibriTTS,6099_69550_000029_000001
train\real\LibriTTS\4957\4957_30119_000012_000001_013049.wav,real,4957,0,5.142,LibriTTS,4957_30119_000012_000001
train\real\LibriTTS\79\79_121541_000131_000000_013050.wav,real,79,0,6.004,LibriTTS,79_121541_000131_000000
train\real\LibriTTS\6509\6509_67147_000012_000004_013051.wav,real,6509,0,5.13,LibriTTS,6509_67147_000012_000004
train\real\LibriTTS\3118\3118_5912_000011_000005_013052.wav,real,3118,0,7.499,LibriTTS,3118_5912_000011_000005
train\real\LibriTTS\3118\3118_5912_000011_000005_013053.wav,real,3118,0,5.561,LibriTTS,3118_5912_000011_000005
train\real\LibriTTS\3118\3118_5912_000011_000005_013054.wav,real,3118,0,5.143,LibriTTS,3118_5912_000011_000005
train\real\LibriTTS\8163\8163_116797_000075_000000_013055.wav,real,8163,0,5.007,LibriTTS,8163_116797_000075_000000
train\real\LibriTTS\2827\2827_170440_000009_000008_013056.wav,real,2827,0,7.994,LibriTTS,2827_170440_000009_000008
train\real\LibriTTS\4427\4427_41933_000018_000003_013057.wav,real,4427,0,5.0,LibriTTS,4427_41933_000018_000003
train\real\LibriTTS\3370\3370_163384_000053_000000_013058.wav,real,3370,0,6.388,LibriTTS,3370_163384_000053_000000
train\real\LibriTTS\3118\3118_5912_000012_000000_013059.wav,real,3118,0,7.866,LibriTTS,3118_5912_000012_000000
train\real\LibriTTS\3118\3118_5912_000012_000000_013060.wav,real,3118,0,6.618,LibriTTS,3118_5912_000012_000000
train\real\LibriTTS\3118\3118_5912_000012_000000_013061.wav,real,3118,0,6.919,LibriTTS,3118_5912_000012_000000
train\real\LibriTTS\3118\3118_5912_000012_000000_013062.wav,real,3118,0,5.087,LibriTTS,3118_5912_000012_000000
train\real\LibriTTS\5029\5029_30593_000023_000004_013063.wav,real,5029,0,5.38,LibriTTS,5029_30593_000023_000004
train\real\LibriTTS\8635\8635_295759_000028_000000_013064.wav,real,8635,0,6.11,LibriTTS,8635_295759_000028_000000
train\real\LibriTTS\6519\6519_69412_000006_000000_013065.wav,real,6519,0,5.843,LibriTTS,6519_69412_000006_000000
train\real\LibriTTS\5935\5935_55927_000012_000002_013066.wav,real,5935,0,5.032,LibriTTS,5935_55927_000012_000002
train\real\LibriTTS\175\175_129587_000015_000000_013067.wav,real,175,0,7.097,LibriTTS,175_129587_000015_000000
train\real\LibriTTS\2056\2056_143893_000050_000007_013068.wav,real,2056,0,7.244,LibriTTS,2056_143893_000050_000007
train\real\LibriTTS\5656\5656_44576_000013_000001_013069.wav,real,5656,0,7.695,LibriTTS,5656_44576_000013_000001
train\real\LibriTTS\5656\5656_44576_000013_000001_013070.wav,real,5656,0,8.015,LibriTTS,5656_44576_000013_000001
train\real\LibriTTS\5656\5656_44576_000013_000001_013071.wav,real,5656,0,5.921,LibriTTS,5656_44576_000013_000001
train\real\LibriTTS\8776\8776_270778_000020_000000_013072.wav,real,8776,0,7.053,LibriTTS,8776_270778_000020_000000
train\real\LibriTTS\6904\6904_262305_000027_000002_013073.wav,real,6904,0,6.235,LibriTTS,6904_262305_000027_000002
train\real\LibriTTS\3905\3905_172165_000010_000001_013074.wav,real,3905,0,5.592,LibriTTS,3905_172165_000010_000001
train\real\LibriTTS\114\114_129317_000066_000002_013075.wav,real,114,0,6.232,LibriTTS,114_129317_000066_000002
train\real\LibriTTS\6189\6189_21305_000087_000002_013076.wav,real,6189,0,5.938,LibriTTS,6189_21305_000087_000002
train\real\LibriTTS\7117\7117_86710_000068_000001_013077.wav,real,7117,0,7.319,LibriTTS,7117_86710_000068_000001
train\real\LibriTTS\7825\7825_258978_000006_000004_013078.wav,real,7825,0,5.444,LibriTTS,7825_258978_000006_000004
train\real\LibriTTS\7825\7825_258978_000006_000004_013079.wav,real,7825,0,5.477,LibriTTS,7825_258978_000006_000004
train\real\LibriTTS\2573\2573_178450_000005_000001_013080.wav,real,2573,0,5.372,LibriTTS,2573_178450_000005_000001
train\real\LibriTTS\7460\7460_104483_000005_000000_013081.wav,real,7460,0,7.994,LibriTTS,7460_104483_000005_000000
train\real\LibriTTS\175\175_123036_000035_000001_013082.wav,real,175,0,9.792,LibriTTS,175_123036_000035_000001
train\real\LibriTTS\175\175_123036_000035_000001_013083.wav,real,175,0,5.28,LibriTTS,175_123036_000035_000001
train\real\LibriTTS\2774\2774_131722_000042_000001_013084.wav,real,2774,0,5.044,LibriTTS,2774_131722_000042_000001
train\real\LibriTTS\3905\3905_172165_000011_000003_013085.wav,real,3905,0,5.081,LibriTTS,3905_172165_000011_000003
train\real\LibriTTS\6206\6206_14958_000018_000001_013086.wav,real,6206,0,6.83,LibriTTS,6206_14958_000018_000001
train\real\LibriTTS\3274\3274_163518_000097_000004_013087.wav,real,3274,0,7.864,LibriTTS,3274_163518_000097_000004
train\real\LibriTTS\3274\3274_163518_000097_000004_013088.wav,real,3274,0,5.183,LibriTTS,3274_163518_000097_000004
train\real\LibriTTS\2853\2853_164188_000043_000001_013089.wav,real,2853,0,6.127,LibriTTS,2853_164188_000043_000001
train\real\LibriTTS\7867\7867_110528_000037_000000_013090.wav,real,7867,0,6.146,LibriTTS,7867_110528_000037_000000
train\real\LibriTTS\56\56_1733_000042_000000_013091.wav,real,56,0,6.337,LibriTTS,56_1733_000042_000000
train\real\LibriTTS\986\986_129388_000060_000005_013092.wav,real,986,0,5.183,LibriTTS,986_129388_000060_000005
train\real\LibriTTS\7498\7498_99157_000006_000000_013093.wav,real,7498,0,5.063,LibriTTS,7498_99157_000006_000000
train\real\LibriTTS\3876\3876_174960_000017_000002_013094.wav,real,3876,0,5.21,LibriTTS,3876_174960_000017_000002
train\real\LibriTTS\323\323_126408_000072_000000_013095.wav,real,323,0,6.002,LibriTTS,323_126408_000072_000000
train\real\LibriTTS\4744\4744_83616_000007_000000_013096.wav,real,4744,0,7.857,LibriTTS,4744_83616_000007_000000
train\real\LibriTTS\8190\8190_284433_000071_000000_013097.wav,real,8190,0,5.21,LibriTTS,8190_284433_000071_000000
train\real\LibriTTS\3864\3864_185126_000006_000000_013098.wav,real,3864,0,5.388,LibriTTS,3864_185126_000006_000000
train\real\LibriTTS\2393\2393_144496_000005_000008_013099.wav,real,2393,0,7.241,LibriTTS,2393_144496_000005_000008
train\real\LibriTTS\329\329_861_000030_000007_013100.wav,real,329,0,9.053,LibriTTS,329_861_000030_000007
train\real\LibriTTS\7991\7991_102381_000022_000000_013101.wav,real,7991,0,5.44,LibriTTS,7991_102381_000022_000000
train\real\LibriTTS\3307\3307_145145_000036_000000_013102.wav,real,3307,0,5.683,LibriTTS,3307_145145_000036_000000
train\real\LibriTTS\14\14_208_000053_000000_013103.wav,real,14,0,7.482,LibriTTS,14_208_000053_000000
train\real\LibriTTS\231\231_119253_000003_000000_013104.wav,real,231,0,9.438,LibriTTS,231_119253_000003_000000
train\real\LibriTTS\2204\2204_131732_000015_000000_013105.wav,real,2204,0,6.27,LibriTTS,2204_131732_000015_000000
train\real\LibriTTS\2204\2204_131732_000015_000000_013106.wav,real,2204,0,5.875,LibriTTS,2204_131732_000015_000000
train\real\LibriTTS\7478\7478_98644_000008_000001_013107.wav,real,7478,0,5.116,LibriTTS,7478_98644_000008_000001
train\real\LibriTTS\188\188_135249_000005_000003_013108.wav,real,188,0,5.781,LibriTTS,188_135249_000005_000003
train\real\LibriTTS\1121\1121_132777_000004_000004_013109.wav,real,1121,0,6.287,LibriTTS,1121_132777_000004_000004
train\real\LibriTTS\2127\2127_138047_000012_000001_013110.wav,real,2127,0,7.363,LibriTTS,2127_138047_000012_000001
train\real\LibriTTS\4967\4967_26553_000004_000004_013111.wav,real,4967,0,6.248,LibriTTS,4967_26553_000004_000004
train\real\LibriTTS\4967\4967_26553_000004_000004_013112.wav,real,4967,0,5.951,LibriTTS,4967_26553_000004_000004
train\real\LibriTTS\5655\5655_46268_000079_000000_013113.wav,real,5655,0,5.894,LibriTTS,5655_46268_000079_000000
train\real\LibriTTS\7484\7484_39971_000017_000011_013114.wav,real,7484,0,5.363,LibriTTS,7484_39971_000017_000011
train\real\LibriTTS\4057\4057_11254_000005_000006_013115.wav,real,4057,0,6.049,LibriTTS,4057_11254_000005_000006
train\real\LibriTTS\6550\6550_65820_000008_000003_013116.wav,real,6550,0,5.015,LibriTTS,6550_65820_000008_000003
train\real\LibriTTS\8506\8506_287659_000018_000001_013117.wav,real,8506,0,7.376,LibriTTS,8506_287659_000018_000001
train\real\LibriTTS\3540\3540_163612_000133_000000_013118.wav,real,3540,0,6.091,LibriTTS,3540_163612_000133_000000
train\real\LibriTTS\7286\7286_92935_000009_000001_013119.wav,real,7286,0,5.074,LibriTTS,7286_92935_000009_000001
train\real\LibriTTS\8421\8421_283462_000011_000005_013120.wav,real,8421,0,5.102,LibriTTS,8421_283462_000011_000005
train\real\LibriTTS\240\240_160592_000051_000000_013121.wav,real,240,0,6.327,LibriTTS,240_160592_000051_000000
train\real\LibriTTS\1463\1463_134465_000024_000008_013122.wav,real,1463,0,5.017,LibriTTS,1463_134465_000024_000008
train\real\LibriTTS\8506\8506_287659_000009_000001_013123.wav,real,8506,0,5.421,LibriTTS,8506_287659_000009_000001
train\real\LibriTTS\6080\6080_58012_000014_000000_013124.wav,real,6080,0,8.047,LibriTTS,6080_58012_000014_000000
train\real\LibriTTS\6080\6080_58012_000014_000000_013125.wav,real,6080,0,5.316,LibriTTS,6080_58012_000014_000000
train\real\LibriTTS\8825\8825_292252_000024_000005_013126.wav,real,8825,0,5.273,LibriTTS,8825_292252_000024_000005
train\real\LibriTTS\5606\5606_54667_000056_000001_013127.wav,real,5606,0,8.476,LibriTTS,5606_54667_000056_000001
train\real\LibriTTS\3361\3361_130131_000025_000000_013128.wav,real,3361,0,5.888,LibriTTS,3361_130131_000025_000000
train\real\LibriTTS\3521\3521_7591_000011_000000_013129.wav,real,3521,0,5.642,LibriTTS,3521_7591_000011_000000
train\real\LibriTTS\7383\7383_95441_000068_000000_013130.wav,real,7383,0,5.073,LibriTTS,7383_95441_000068_000000
train\real\LibriTTS\7868\7868_246932_000010_000000_013131.wav,real,7868,0,5.048,LibriTTS,7868_246932_000010_000000
train\real\LibriTTS\731\731_365_000005_000005_013132.wav,real,731,0,6.061,LibriTTS,731_365_000005_000005
train\real\LibriTTS\731\731_365_000005_000005_013133.wav,real,731,0,5.588,LibriTTS,731_365_000005_000005
train\real\LibriTTS\3852\3852_175448_000013_000000_013134.wav,real,3852,0,6.679,LibriTTS,3852_175448_000013_000000
train\real\LibriTTS\3852\3852_175448_000013_000000_013135.wav,real,3852,0,5.379,LibriTTS,3852_175448_000013_000000
train\real\LibriTTS\5538\5538_70919_000028_000000_013136.wav,real,5538,0,8.015,LibriTTS,5538_70919_000028_000000
train\real\LibriTTS\3869\3869_700_000016_000001_013137.wav,real,3869,0,6.233,LibriTTS,3869_700_000016_000001
train\real\LibriTTS\7938\7938_109180_000027_000001_013138.wav,real,7938,0,6.08,LibriTTS,7938_109180_000027_000001
train\real\LibriTTS\1018\1018_135221_000013_000003_013139.wav,real,1018,0,7.595,LibriTTS,1018_135221_000013_000003
train\real\LibriTTS\1018\1018_135221_000013_000003_013140.wav,real,1018,0,7.336,LibriTTS,1018_135221_000013_000003
train\real\LibriTTS\5731\5731_50776_000039_000004_013141.wav,real,5731,0,8.957,LibriTTS,5731_50776_000039_000004
train\real\LibriTTS\5731\5731_50776_000039_000004_013142.wav,real,5731,0,8.864,LibriTTS,5731_50776_000039_000004
train\real\LibriTTS\7816\7816_108621_000008_000009_013143.wav,real,7816,0,8.656,LibriTTS,7816_108621_000008_000009
train\real\LibriTTS\6188\6188_73024_000005_000001_013144.wav,real,6188,0,7.605,LibriTTS,6188_73024_000005_000001
train\real\LibriTTS\5712\5712_48848_000020_000006_013145.wav,real,5712,0,6.45,LibriTTS,5712_48848_000020_000006
train\real\LibriTTS\3230\3230_137483_000080_000000_013146.wav,real,3230,0,6.495,LibriTTS,3230_137483_000080_000000
train\real\LibriTTS\5717\5717_61421_000043_000002_013147.wav,real,5717,0,5.306,LibriTTS,5717_61421_000043_000002
train\real\LibriTTS\7816\7816_108621_000004_000004_013148.wav,real,7816,0,6.689,LibriTTS,7816_108621_000004_000004
train\real\LibriTTS\8464\8464_282934_000013_000000_013149.wav,real,8464,0,6.589,LibriTTS,8464_282934_000013_000000
train\real\LibriTTS\8591\8591_284444_000056_000002_013150.wav,real,8591,0,5.421,LibriTTS,8591_284444_000056_000002
train\real\LibriTTS\2269\2269_88761_000006_000000_013151.wav,real,2269,0,5.914,LibriTTS,2269_88761_000006_000000
train\real\LibriTTS\2269\2269_88761_000006_000000_013152.wav,real,2269,0,8.1,LibriTTS,2269_88761_000006_000000
train\real\LibriTTS\510\510_130101_000005_000002_013153.wav,real,510,0,8.624,LibriTTS,510_130101_000005_000002
train\real\LibriTTS\1046\1046_133225_000002_000003_013154.wav,real,1046,0,7.069,LibriTTS,1046_133225_000002_000003
train\real\LibriTTS\534\534_127538_000003_000004_013155.wav,real,534,0,6.66,LibriTTS,534_127538_000003_000004
train\real\LibriTTS\5876\5876_8675_000043_000000_013156.wav,real,5876,0,5.209,LibriTTS,5876_8675_000043_000000
train\real\LibriTTS\2960\2960_155151_000002_000005_013157.wav,real,2960,0,9.485,LibriTTS,2960_155151_000002_000005
train\real\LibriTTS\227\227_129974_000032_000000_013158.wav,real,227,0,5.133,LibriTTS,227_129974_000032_000000
train\real\LibriTTS\1607\1607_134636_000004_000000_013159.wav,real,1607,0,5.1,LibriTTS,1607_134636_000004_000000
train\real\LibriTTS\2853\2853_164188_000025_000002_013160.wav,real,2853,0,8.188,LibriTTS,2853_164188_000025_000002
train\real\LibriTTS\7553\7553_101289_000030_000001_013161.wav,real,7553,0,8.055,LibriTTS,7553_101289_000030_000001
train\real\LibriTTS\5448\5448_19208_000016_000001_013162.wav,real,5448,0,5.436,LibriTTS,5448_19208_000016_000001
train\real\LibriTTS\3228\3228_4690_000011_000002_013163.wav,real,3228,0,6.198,LibriTTS,3228_4690_000011_000002
train\real\LibriTTS\4595\4595_45217_000021_000000_013164.wav,real,4595,0,6.111,LibriTTS,4595_45217_000021_000000
train\real\LibriTTS\7868\7868_110705_000004_000001_013165.wav,real,7868,0,5.853,LibriTTS,7868_110705_000004_000001
train\real\LibriTTS\335\335_125941_000055_000000_013166.wav,real,335,0,5.423,LibriTTS,335_125941_000055_000000
train\real\LibriTTS\3008\3008_164327_000051_000000_013167.wav,real,3008,0,5.262,LibriTTS,3008_164327_000051_000000
train\real\LibriTTS\1027\1027_125147_000127_000003_013168.wav,real,1027,0,6.627,LibriTTS,1027_125147_000127_000003
train\real\LibriTTS\1027\1027_125147_000127_000003_013169.wav,real,1027,0,6.891,LibriTTS,1027_125147_000127_000003
train\real\LibriTTS\1027\1027_125147_000127_000003_013170.wav,real,1027,0,6.23,LibriTTS,1027_125147_000127_000003
train\real\LibriTTS\3157\3157_68361_000016_000002_013171.wav,real,3157,0,5.187,LibriTTS,3157_68361_000016_000002
train\real\LibriTTS\3157\3157_68361_000016_000002_013172.wav,real,3157,0,8.121,LibriTTS,3157_68361_000016_000002
train\real\LibriTTS\2110\2110_161102_000025_000003_013173.wav,real,2110,0,7.82,LibriTTS,2110_161102_000025_000003
train\real\LibriTTS\2110\2110_161102_000025_000003_013174.wav,real,2110,0,5.051,LibriTTS,2110_161102_000025_000003
train\real\LibriTTS\7945\7945_112011_000025_000000_013175.wav,real,7945,0,5.606,LibriTTS,7945_112011_000025_000000
train\real\LibriTTS\7945\7945_112011_000025_000000_013176.wav,real,7945,0,5.188,LibriTTS,7945_112011_000025_000000
train\real\LibriTTS\8097\8097_282406_000028_000000_013177.wav,real,8097,0,9.785,LibriTTS,8097_282406_000028_000000
train\real\LibriTTS\5809\5809_51163_000024_000001_013178.wav,real,5809,0,5.223,LibriTTS,5809_51163_000024_000001
train\real\LibriTTS\5712\5712_48848_000026_000006_013179.wav,real,5712,0,5.579,LibriTTS,5712_48848_000026_000006
train\real\LibriTTS\3009\3009_10328_000009_000000_013180.wav,real,3009,0,7.009,LibriTTS,3009_10328_000009_000000
train\real\LibriTTS\1638\1638_84448_000033_000000_013181.wav,real,1638,0,7.489,LibriTTS,1638_84448_000033_000000
train\real\LibriTTS\7594\7594_101832_000033_000001_013182.wav,real,7594,0,9.498,LibriTTS,7594_101832_000033_000001
train\real\LibriTTS\6115\6115_58776_000021_000000_013183.wav,real,6115,0,6.855,LibriTTS,6115_58776_000021_000000
train\real\LibriTTS\5147\5147_32136_000012_000001_013184.wav,real,5147,0,6.414,LibriTTS,5147_32136_000012_000001
